objectid,noname,pinyin,simplified_chinese,tarditional_chinese,official_name,address,postal_code,new_address,x,y,long,lat,foundingdate,phone,maingods,origin,origindetail,foundinglocation,website,united,subtemples,photos
561,868.000000000000000,Tianwen Tan,天文坛,天文壇,Tianwen Tan,15 Fajar Road 679003,679003,15 FAJAR ROAD,20887.573527950000000,40587.661956329997000,103.769408080000010,1.383334050000000,1956,6769 1314,七星大帝,众多方言,众多方言,Lim Chu Kang Road,,1,"七福宮（聯合宮）

1. 七福宮（聯合宮）
2. 七福宮
3. 天文壇",NA
639,979.000000000000000,Xin Jia Po Fo Jiao Zong Hui,新加坡佛教总会,新加坡佛教總會,Singapore Buddhist Federation,12 Ubi Ave 1  408932,408932,12 UBI AVENUE 1,35565.497910929997000,34521.179587380000000,103.901298740000000,1.328470870000000,,"6744 4635
6744 4159",,NA,NA,,,0,NA,NA
615,941.000000000000000,Xilian Gong,西莲宫,西蓮宮,Xilian Gong,"Blk 417 Ang Mo Kio Ave 10, #02-1021 560417",560417,417 ANG MO KIO AVENUE 10,30434.819178800000000,38555.816884929998000,103.855197100000000,1.364959530000000,,,,NA,NA,,,0,NA,NA
301,457.000000000000000,Leiyin Shi ,雷音寺,雷音寺,Lei Yin Temple ,195E Bukit Merah View  159681,159681,195E BUKIT MERAH VIEW,26725.859423250000000,29537.805537050001000,103.821869930000010,1.283403900000000,1957,,"西天娘娘, 九天玄女",广东省,广东省 潮州市,,,0,NA,NA
695,1093.000000000000000,Yuhuangzhizhun Miao ,玉皇至尊庙,玉皇至尊廟,Yu Huang Zhi Zun Tp ,26 Lorong 27a Geylang 388115,388115,26 LORONG 27A GEYLANG,33764.907015160003000,33036.501812340000000,103.885119160000000,1.315044370000000,,,玉皇上帝,NA,NA,,,0,NA,NA
478,736.000000000000000,Shanlian Tang,善莲堂,善蓮堂,Shanlian Tang,18 Admiralty Street 757439,757439,18 ADMIRALTY STREET,25494.665206170001000,49251.135693750002000,103.810805500000000,1.461684130000000,,6757 5261 ,"观世音菩萨, 释迦牟尼佛, 济公活佛",福建省,福建省,,,0,NA,NA
238,360.000000000000000,Huantu Miao,环图庙,環圖廟,Huantu Miao,31 Marsiling Industrial Estate Road 3 739255,739255,31 MARSILING INDUSTRIAL ESTATE ROAD 3,22369.948242380000000,46822.919026240001000,103.782727110000000,1.439723770000000,,,,NA,NA,,,1,"風圖廟聯合廟

1. 風圖廟聯合廟
2. 鳳圖廟
3. 觀音廟
4. 環圖廟
5. 花果山平安明德宮
6. 義星堂",NA
494,774.000000000000000,Shilin Jinshan Lianhegong,石林晋山联合宫,石林晉山聯合宮,Cheo Lim Chin Sun Lian Hup Keng,7 Bedok North Street 5 485874,485874,7 BEDOK NORTH STREET 5,40873.876736790000000,35283.116964089997000,103.948997710000000,1.335359760000000,,,,NA,NA,,,1,"石林晉山聯合宮

1. 石林晉山聯合宮
2. 檺林宮
3. 石霧洞 
4. 晉平寺善蓮山宮
5.  晉平寺
6. 善蓮山宮",NA
535,828.000000000000000,Tiande Gong Yalong,天德宫 芽垅,天德宮 芽垅,Tian Teck Keng Temple,606 Lorong 3 Geylang 389004,389004,606 LORONG 3 GEYLANG,32428.721244119999000,33337.444267250001000,103.873112910000000,1.317766200000000,,,,NA,NA,,,0,NA,NA
401,620.000000000000000,Pilitan Yalong,霹靂坛  芽笼,霹靂壇  芽籠,Pili Tan  Geylang,Geylang East Ave 3 Blk 1016 389731,389731,1016 GEYLANG EAST AVENUE 3,34467.077170689998000,33454.515652440001000,103.891428600000000,1.318824590000000,,,,NA,NA,,,0,NA,NA
616,942.000000000000000,Xilongdao Tan ,西龙道坛,西龍道壇,Xilongdao Tan ,BLK 25 Telok Blangah Crescent #02-75 090025,090025,25 TELOK BLANGAH CRESCENT,26428.085844630001000,28756.374247039999000,103.819194350000000,1.276336900000000,,,,NA,NA,,,0,NA,NA
447,686.000000000000000,Qiongshan Tashi Guansheng Dijun Tan,琼山塔市关圣帝君坛,瓊山塔市關聖帝君壇,Qiongshan Tashi Guansheng Dijun Tan,BLK 205 Toa PayohNorth #05-1147 310205,310205,205 TOA PAYOH NORTH,29639.477238020001000,36047.455469679997000,103.848050270000000,1.342274860000000,,,,NA,NA,,,0,NA,NA
187,281.000000000000000,Guansheng Tan ,观圣坛,觀圣壇,Guansheng Tan ,BLK 536 Ang Mo Kio Ave 10#02-2553 560536,560536,536 ANG MO KIO AVENUE 10,30312.773522899999000,39607.853483799998000,103.854100520000000,1.374473790000000,,,,NA,NA,,,0,NA,NA
245,371.000000000000000,Jigong Tang,济公堂,濟公堂,Chee Kong Tong,2 Beatty Lane 209945,209945,2 BEATTY LANE,31015.471279649999000,32708.615615560000000,103.860414070000000,1.312079470000000,,,,NA,NA,,,0,NA,NA
499,781.000000000000000,Shizhumiao Shilonggang,石竹庙 实龙岗,石竹廟  實龍崗,Cheo Teik Temple  Serangoon,486 Serangoon North Avenue 1 555892,555892,7 SERANGOON NORTH AVENUE 1,32323.415387410001000,38506.363055449998000,103.872167420000000,1.364512070000000,,,武德英侯 ,NA,NA,,,1,"镇山天福宫

1. 镇山天福宫
2. 安山廟
3. 萬福宮
4. 石竹廟
5. 吉龍山廟
6. 龍鎮宮",NA
181,274.000000000000000,Guanlongdian Shantang,关龙殿善堂  ,関龍殿善堂  ,Guanlongdian Shantang,78 Lorong 6 Geylang    399230,399230,78 LORONG 6 GEYLANG,32821.327533329997000,32379.250736980001000,103.876640530000000,1.309100580000000,,,,NA,NA,,,0,NA,NA
230,351.000000000000000,Huade Shantang,华德善堂,華德善堂,Hua Teck Siang Tng,177L Lorong 7 Toa Payoh 319318,319318,177L LORONG 7 TOA PAYOH,30577.169475960000000,35642.104694590002000,103.856475960000000,1.338608950000000,,,宋大峰祖师,NA,NA,,,1,"大巴窑五合廟 

1. 大巴窑五合廟
2. 通興港亞佛律甘榜神會  
3. 聚天宮（飛天宮/潮閩人）
4. 山竹圓福德祠（潮人）
5. 昭應祠（瓊人）
6 華德善堂（合租昭應祠）
7. 李娘娘無極宮（瓊，退出）
   聚天宮接收，用為太歲殿）",NA
244,370.000000000000000,Jigong Tan ,济公坛,濟公壇,Chai Kong Temple ,10 Marsiling Industrial Estate Road 3 739254,739254,10 MARSILING INDUSTRIAL ESTATE ROAD 3,22378.533362480001000,46788.270811260001000,103.782804260000010,1.439410420000000,,6367 4001,"玄天上帝, 济公活佛 ",福建省,福建省 安溪县,,,1,"上帝廟濟公壇（聯合廟）

1. 上帝廟濟公壇（聯合廟）
2. 濟公壇
3. 上帝廟",NA
756,1203.000000000000000,Sinianchu Chan Xiu Zhong Xin,四念处禅修中心,四念處禪修中心,Satipatthana Meditation Centre,735A & 735B Havelock Road  169652,169652,735 HAVELOCK ROAD,27357.249805740001000,30195.714244899998000,103.827543199999990,1.289353820000000,,,,NA,NA,,,0,NA,NA
751,1197.000000000000000,Zufohainanshan Miao ,祖佛海南山庙 ,祖佛海南山廟 ,Beo San Hood Chor Temple,443 Race Course Road 218687,218687,443 RACE COURSE ROAD,30728.473920460001000,33157.830268370002000,103.857835300000000,1.316142040000000,,,,NA,NA,,,0,NA,NA
387,599.000000000000000,Nanxian Tan ,南仙坛,南仙壇,Nanxian Tan ,119 Bukit Merah View #12-63 152119,152119,119 BUKIT MERAH VIEW,26610.125610530002000,29551.478584140001000,103.820830009999990,1.283527550000000,,,,NA,NA,,,0,NA,NA
248,377.000000000000000,Jishan Tang,济善堂,濟善堂,Chay Sian Tong ,7 Hamilton Road 209178,209178,7 HAMILTON ROAD,31045.788055360001000,32630.793421020000000,103.860686480000000,1.311375670000000,,,"濟世大王, 玄天上帝, 顺平圣侯",福建省,福建省,,,0,NA,NA
446,685.000000000000000,Qingyun Miao,青云庙,青雲廟,Qing Yun Temple,20 Hougang Street 11  538748,538748,20 HOUGANG STREET 11,33246.277524040001000,37232.903655020003000,103.880459740000010,1.352995220000000,1951,,"纠察大神九使爷, 十使爷, 十一使爷, 刘氏太夫人, 庆寿坛邱公圣侯",福建省,福建省 莆田市 江口镇 阪梁十三乡 山兜村,1951，Rangoon road，Door number 91C,,1,"青雲聯合廟

1. 青雲聯合廟
2. 安仁宮
3. 青雲廟
4. 錦福廟",NA
155,239.000000000000000,Fude Gong Yuxia Tang,福德宫 芋峡塘,福德宮 芋峽塘,Fu Hup Thong Fook Tak Kung,15 Kim Keat Lane 328873,328873,15 KIM KEAT LANE,30292.025637290000000,34051.402046889998000,103.853913660000000,1.324223220000000,,,"土地公, 土地婆",广东省,广东省,,,0,NA,NA
611,934.000000000000000,Wuxian Tang,五显堂,五顯堂,Wuxian Tang,74 Koon Seng Rd 427012,427012,74 KOON SENG ROAD,35914.489216050002000,32643.425400810000000,103.904434130000000,1.311489050000000,,,华光大帝,广东省,广东省,,,0,NA,NA
272,415.000000000000000,Jinquanfa Tan Jisheng Gong,金全法坛集声宫,金全法壇集聲宮,Jinquanfa Tan Jisheng Gong,397 Bt Batok West Ave 8 658964,658964,397 BUKIT BATOK WEST AVENUE 8,17619.083580959999000,36585.968029579999000,103.740039650000000,1.347143220000000,,,,NA,NA,,,1,"桂林聯合廟

1. 桂林聯合廟
2. 龍顯山宮
3. 石竹廟
4. 愛民宮
5. 金全法壇集聲宮
6. 金全法壇
7. 集聲宮
8. 臨江殿對山廟
9. 臨江殿
10. 對山廟",NA
582,893.000000000000000,Wanli lianhe Dian,万礼莲合殿,萬禮蓮合殿,Wanli lianhe Dian,19 Woodlands Industrial Park E7 757721,757721,19 WOODLANDS INDUSTRIAL PARK E4,23782.593846020001000,48062.501470190000000,103.795420910000000,1.450934350000000,1970,,"观世音菩萨  , 哪吒",福建省,福建省 安溪县,Mandai Village,,1,"天顯廟

1. 天顯廟
2. 萬禮蓮合殿
3. 玄山廟救世壇
4. 玄山廟
5. 救世壇",NA
495,775.000000000000000,Shilonggang Bexie Lingtan,实龙岗北协灵坛,實龍崗北協靈壇,Serangoon North Hiep Leng Tuan,7030 Ang Mo Kio Avenue 5 #B1-05 569880,569880,7030 ANG MO KIO AVENUE 5,32700.669149919999000,39939.093645579997000,103.875557529999990,1.377469120000000,1980,"6286 1120 
9447 1095",张公圣君,福建省,福建省,,,0,NA,NA
414,639.000000000000000,Puti Lanruo,菩提兰若,菩提蘭若,Puti Lanruo, 37 Saint Patrick's Road.  424161,424161,37 SAINT PATRICK'S ROAD,36870.463195080003000,32307.328196210001000,103.913023920000000,1.308449240000000,,,释迦牟尼佛,福建省,福建省,,,0,NA,NA
736,1174.000000000000000,Zhongyi Dian ,忠义殿,忠義殿,Zhongyi Guan,21 Bangkit Road  679971,679971,21 BANGKIT ROAD,21365.961401770001000,40018.457297729998000,103.773706880000010,1.378186480000000,,,,NA,NA,,,1,"正華慈聖宮

1. 正華慈聖宮
2. 慈蓮堂
3. 木山聖母宮
4. 木山宮
5. 忠義殿",NA
745,1189.000000000000000,Zhunti Ge,准提阁,凖提閣,Zhunti Ge,13 Keong Saik Road 089120,089120,13 KEONG SAIK ROAD,28893.469991950002000,29109.422824040001000,103.841346750000000,1.279529770000000,,,準提观音,NA,NA,,,0,NA,NA
365,550.000000000000000,Miaowei Tan ,妙威坛,妙威壇,Miao Wei Tan ,BLK 115 Jurong East St 13 #10-384 600115,600115,115 JURONG EAST STREET 13,17114.145085849999000,35773.069296189999000,103.735502770000000,1.339791490000000,,,,NA,NA,,,0,NA,NA
717,1135.000000000000000,Zhenlong Gong Lian He Gong,真龙宫  联合宫,真龍宮  聯合宮,Chin Leng Keng  United Temple,98T Redhill Close 158900,158900,98T REDHILL CLOSE,26111.975921480000000,29852.186764850001000,103.816353920000000,1.286247020000000,,,,NA,NA,,,1,"真龍宮（联合宫）

1. 真龍宮（联合宫）
2. 介穀殿
3. 真人宮
4. 龍山亭
5. 萬仙廟",NA
418,643.000000000000000,Puyin Tang ,普音堂,普音堂,Puyin Tang ,BLK 131 Bishan St 21 #02-211 570131,570131,131 BISHAN STREET 12,29961.641847570001000,36412.452878080003000,103.850945139999990,1.345575750000000,,,,NA,NA,,,0,NA,NA
587,900.000000000000000,Wangfu Gong,王府宫,王府宮,Wang Fu Gong Taoism Association,30 Defu Lane 10 #02-104 539211,539211,30 DEFU LANE 10,34564.546797750001000,37158.756659589999000,103.892305220000000,1.352324400000000,,,,NA,NA,,,0,NA,NA
548,844.000000000000000,Tianhou Miao  Shantou She,汕头社天后庙,汕頭社天后廟,Swatow Sia Mazu Temple,5 Lorong 40 Geylang  398051, 398051,5 LORONG 40 GEYLANG,34291.378728989999000,32934.961534950002000,103.889849760000000,1.314125970000000,1944,,妈祖,NA,NA,Whampoa Garden,,0,NA,NA
163,250.000000000000000,Fushan An,福善庵 ,福善庵 ,Fushan An,28 Lorong 27A Geylang  388117,388117,28 LORONG 27A GEYLANG,33768.042687469999000,33050.964763000004000,103.885147340000000,1.315175160000000,,6741 6857 ,,NA,NA,,www.fushanan.per.sg,0,NA,NA
417,642.000000000000000,Puxian Jiangtang,普贤讲堂 ,普賢講堂,Pu Xian Buddhist Society,217-A Lorong 7 Geylang Road  389277,389277,217 GEYLANG ROAD,32760.916209449999000,32706.146444250000000,103.876097750000000,1.312056920000000,,6742 3977,,NA,NA,,,0,NA,NA
434,664.000000000000000,Qizhai Miao,七寨庙,七寨廟,Chek Chai Temple,33 Kranji Loop 739565,739565,33 KRANJI LOOP,19144.121139520001000,46409.730023810000000,103.753740070000010,1.435986210000000,,6269 3315,山西夫子,福建省,福建省 安溪县,,,1,"七寨龍泉廟（聯合廟）

1. 七寨龍泉廟
2. 龍泉廟
3. 七寨廟",NA
198,302.000000000000000,Guanyin Tang Maiboshen Lu,观音堂 麦波申路,觀音堂 麥波申路,Kuan Yin Temple,560 Macpherson Road 368233,368233,560 MACPHERSON ROAD,33776.158653819999000,34965.839271860001000,103.885220630000010,1.332492600000000,,,,NA,NA,,,0,NA,NA
519,804.000000000000000,Shunshan Ting ,顺山亭,順山亭,Chia Hung Boo Temple ,42 Senang Crescent 416610,416610,42 SENANG CRESCENT,37474.739850700003000,34442.274737330001000,103.918454290000000,1.327756740000000,1800,,大伯公,福建省,福建省,,,0,NA,NA
432,662.000000000000000,Qiyin Tan,柒阴坛,柒陰壇,Qiyin Tan,"Blk 1 Hougang Ave 3, #02-300 530001",530001,1 HOUGANG AVENUE 3,34641.983650590002000,38464.270278529999000,103.893001320000000,1.364130970000000,,,,NA,NA,,,0,NA,NA
522,808.000000000000000,Shunxi Gong,顺西宫,順西宮,Soon Say Keng,19 Yishun Avenue 9 768891,768891,19 YISHUN AVENUE 9,28910.941761800001000,46211.698380599999000,103.841504250000000,1.434196660000000,,,西天娘娘,NA,NA,,,1,"義順鎮聯合廟

1. 義順鎮聯合廟
2. 鎮南廟廣壽堂
3. 鎮南廟
4. 廣壽堂
5. 元龍聖廟
6. 元壽堂
7. 新勝壇
8. 龍霞館
9. 順西宮水池林
10. 順西宮
11. 水池林",NA
316,485.000000000000000,Linshi Dazongci Jiulong Tang Jiazu Zizhi Hui,林氏大宗祠九龙堂家族自治会,林氏大宗祠九龍堂家族自治會,Lim See Tai Chong Soo Kiu Leong Tong,"239 & 241, Cantonment Road 089768
","089768
",239 CANTONMENT ROAD,28901.895448430001000,28601.741504770001000,103.841422440000000,1.274938480000000,,,妈祖,NA,NA,,,0,NA,NA
429,657.000000000000000,Qitian Tan,齐天坛,齊天壇,Qi Tian Tan Temple,98 Depot Road 109669,109669,98 DEPOT ROAD,25877.249856779999000,29299.307748629999000,103.814244849999990,1.281246970000000,1949,,玄天上帝,福建省,福建省 安溪县,,,0,NA,NA
537,831.000000000000000,Tiande Miao ,天德庙,天德廟,Tian De Temple ,109 / a / b / c Hougang Avenue 5 538817,538817,109 HOUGANG AVENUE 5,34926.513139989998000,38625.601143990003000,103.895558050000010,1.365589930000000,,,,NA,NA,,,0,NA,NA
506,788.000000000000000,Shuigou Guan ,水沟馆,水溝館,Swee Kow Kuan,46 Ang Mo Kio Street 61 569161,569161,46 ANG MO KIO STREET 61,28925.015859669998000,40303.937322890000000,103.841630530000000,1.380768990000000,,,"清水祖师, 五府大人 ",NA,NA,,,1,"水溝館葛岸館（聯合館）

1. 水溝館葛岸館（聯合館）
2. 水溝館
3. 葛岸館",NA
718,1136.000000000000000,Zhennan Miao,镇南庙,鎮南廟,Chern Nam  Temple,15 Yishun Avenue 9  768889,768889,15 YISHUN AVENUE 9,28910.941792070000000,46211.698410860001000,103.841504250000000,1.434196660000000,1931,,关帝圣君,NA,NA,,,1,"義順鎮聯合廟

1. 義順鎮聯合廟
2. 鎮南廟廣壽堂
3. 鎮南廟
4. 廣壽堂
5. 元龍聖廟
6. 元壽堂
7. 新勝壇
8. 龍霞館
9. 順西宮水池林
10. 順西宮
11. 水池林",NA
489,763.000000000000000,Shenglong Miao ,圣龙庙,聖龍廟,Sheng Leng Temple ,60 Jurong West Street 41 649407,649407,60 JURONG WEST STREET 41,15421.251278030000000,36824.935910050001000,103.720290700000010,1.349303520000000,,,,NA,NA,,,0,NA,NA
201,306.000000000000000,Guanyin Tang  Malishita Lu,观音堂  马里士他路,觀音堂  馬里士他路,Kwang Im Tng Temple (Balestier Road),525 Balestier Road 329854,329854,525 BALESTIER ROAD,29454.062652479999000,34244.886167689998000,103.846384120000000,1.325973070000000,,,准提观音,广东省,广东省,,,0,NA,NA
369,557.000000000000000,Mingfeng Tan ,鸣凤坛,鳴鳳壇,Meng Hong Thua ,BLK 30 #08-35 Jalan Klinik 160030,160030,30 JALAN KLINIK,27430.673487159998000,30009.500735919999000,103.828202950000000,1.287669770000000,,,,NA,NA,,,0,NA,NA
457,696.000000000000000,Ruwan Foxueshe,如望佛學社,如望佛學社,Ruwan Buddhist Society,87 Aida Street  459988,459988,87 AIDA STREET,38392.519296699997000,33706.949244310003000,103.926700780000000,1.321106430000000,,6445 6393,,NA,NA,,,0,NA,NA
388,603.000000000000000,Nanyang Shengjiao Zonghui,南洋圣教总会,南洋聖教總會,Nanyang Sacred Union,253 River Valley Road 238304,238304,253 RIVER VALLEY ROAD,28915.122496780001000,30762.827052870001000,103.841541350000000,1.294482580000000,,,孔夫子,NA,NA,Peking Street,,0,NA,NA
694,1092.000000000000000,Yu Huang Miao ,玉皇庙,玉皇廟,Gek Hong Temple ,14 Lorong 26 Geylang 398487,398487,14 LORONG 26 GEYLANG,33699.163683270002000,32700.761830489999000,103.884528370000000,1.312008070000000,,,玉皇上帝,NA,NA,,,0,NA,NA
581,892.000000000000000,Wanguo Shan Zhongyi Miao,万国山忠义庙,萬國山忠義廟,Man Kok Sua Chong Yee Temple,72 Sengkang West Avenue 797651,797651,70 SENGKANG WEST AVENUE,32352.070783759998000,41516.749036759997000,103.872425350000000,1.391736920000000,1950,,,福建省,福建省 东山县,Jalan Kayu Man Kok Sua (known currently as Seletar West Farmway 6),,1,"惹蘭加由聯合廟

1. 惹蘭加由聯合廟
2. 萬國山忠義廟
3. 包公廟
4. 龍南殿
5. 烏敏泰佛寺",NA
340,519.000000000000000,Longquan Miao,龙泉庙,龍泉廟,Long Chuen Temple,33 Kranji Loop 739565,739565,33 KRANJI LOOP,19144.121139520001000,46409.730023810000000,103.753740070000010,1.435986210000000,,6269 3315,大伯公,福建省,福建省 安溪县,,,1,"七寨龍泉廟（聯合廟）

1. 七寨龍泉廟
2. 龍泉廟
3. 七寨廟",NA
554,855.000000000000000,Tianling Zhongdaotang ,天灵总道堂,天靈總道堂,Thian Ling Chong Toh Tong Temple ,472 Changi Road 419890,419890,472 CHANGI ROAD,36914.010499950004000,33440.041321019999000,103.913415540000000,1.318693080000000,,,,NA,NA,,,0,NA,NA
593,909.000000000000000,Wenwou Shantang ,文友善堂,文友善堂,Boon Yew Siang Theon,7 Sturdee Road 207839,207839,7 STURDEE ROAD,30857.340981059999000,32729.697841310001000,103.858993200000000,1.312270150000000,1941,,宋大峰祖师,NA,NA,,,0,NA,NA
558,860.000000000000000,Tianshan Tang,天善堂,天善堂,Then Shen Temple,24 Lorong 16 Geylang 398866,398866,24 LORONG 16 GEYLANG,33151.076452089997000,32657.719123170002000,103.879603530000000,1.311618900000000,1930,,释迦牟尼佛,NA,NA,Geylang,,0,NA,NA
661,1020.000000000000000,Xuanshi Tan,玄世坛,玄世壇,Xuanshi Tan,BLK 58 Strathmore  Ave #04-107 142058,142058,58 STRATHMORE AVENUE,25492.642336289999000,30608.295224070000000,103.810788900000010,1.293084960000000,,,,NA,NA,,,0,NA,NA
367,552.000000000000000,Miaoyin Tan,妙音坛,妙音壇,Miaoyin Tan,BLK 157 #07-70 Mei Ling Street 140157,140157,157 MEI LING STREET,24707.074442010002000,30611.285731119999000,103.803730239999990,1.293111930000000,,,,NA,NA,,,0,NA,NA
573,884.000000000000000,Tongmiaozhi Lingtan,通妙旨灵坛,通妙旨靈壇,Tongmiaozhi Lingtan,Blk 12 Upper Boon Keng Road 380012,380012,12 UPPER BOON KENG ROAD,32089.095549320002000,32946.497057029999000,103.870061150000000,1.314230660000000,,,,NA,NA,,,0,NA,NA
386,596.000000000000000,Nantian Gong ,南天宫,南天宮,Nantian Gong ,Blk 916 Tampines Street 91 #01-77 520916,520916,916 TAMPINES STREET 91,39904.780103689998000,36750.549615950003000,103.940290410000000,1.348631070000000,,,,NA,NA,,,0,NA,NA
259,397.000000000000000,Jinfa Dian,进法殿,進法殿,Jinfa Dian,6 Ang Mo Kio St 63 Avenue 9 569112,569112,4 ANG MO KIO STREET 63,29709.883564680000000,40834.475752209997000,103.848683190000000,1.385566960000000,,6482 0040,杨府大人,福建省,福建省,Lorong Hablor in Yio Chu Kang's Lak Xun (Liuxun) Village,,0,NA,NA
740,1178.000000000000000,Zhu'an Tan,主唵坛,主唵壇,Zhu'an Tan,"49 Ceylon Road,  429367",429367,26 CRANE ROAD,35235.941980830001000,32733.811230030002000,103.898337080000000,1.312306630000000,,6348 0185 ,,NA,NA,,,0,NA,NA
194,297.000000000000000,Guanyin Jiuku Hui  Hegujing,观音救苦会 河谷径,觀音救苦會 河谷徑,Guanyin Jiuku Hui Relanyounuoshi,Blk 111 Rivervale Walk #01-11  540111,540111,111 RIVERVALE WALK,35511.109552599999000,40705.227375560004000,103.900811580000000,1.384397170000000,,,观世音菩萨,福建省,福建省,,,0,NA,NA
534,826.000000000000000,Tianci Gong,天慈宫,天慈宮,Society of Love and Compassion,"3 Tebing Lane, Punggol East #01-03 828849",828849,3 TEBING LANE,37147.072582250003000,41577.242326339998000,103.915512199999990,1.392282880000000,1987,6886 0232,哪吒,福建省,福建省,Tampinese HDB,,1,"榜鵝聯合廟

1. 榜鵝聯合廟
2. 聖家廟
3. 天君府
4. 天慈宮",NA
169,257.000000000000000,Gaju jingangcheng Fojiao Zhongxin,噶举金刚乘佛教中心 ,噶舉金剛乘佛教中心,Karma Choying Kukyab Ling,"2 Telok Blangah Street 31
2nd Floor Yeo's Building  108942",108942,2 TELOK BLANGAH STREET 31,24985.964461219999000,28298.349522479999000,103.806236410000000,1.272194580000000,,6274 7800 ,,NA,NA,,http://www.karmachoying.org ,0,NA,NA
511,793.000000000000000,Shuimei Gong,水美宫,水美宫,Hock Chuan Temple,1 Bedok North Street 5 486115,486115,1 BEDOK NORTH STREET 5,40895.775683549997000,35302.167451440000000,103.949194490000000,1.335532040000000,,6446 0155,大伯公,福建省,福建省,"Started as a shrine, situated near a drain in Ghim Moh Village",,1,"水美宮福泉寺（聯合廟）
1. 水美宮福泉寺（聯合廟）
2. 水美宮
3. 福泉寺",NA
228,347.000000000000000,Hougang Doumu Gong,斗母宫 后港,斗母宮  後港,Hougang Tao Mu Temple   Jiu Huang Da Di Temple,779A Upper Serangoon Rd 534648,534648,779A UPPER SERANGOON ROAD,33059.336978100000000,37484.798385980001000,103.878780000000010,1.355273290000000,,6288 0779 ,"九皇大帝, 斗拇元君  ",福建省,福建省,,,0,NA,NA
430,659.000000000000000,Qixing Gong,七星宫,七星宮,Zeh Shing Keong Temple,20 Jalan Keli 577905,577905,20 JALAN KELI,28127.120239380001000,37399.739782420002000,103.834460840000010,1.354504480000000,1800,,"林府太師, 齊天大聖",福建省,福建省,Upper Thomson Road,,0,NA,NA
258,396.000000000000000,Jindong Fu,金洞府,金洞府,Kim Tong Hu,"4, Lorong 40, Geylang Road 398050",398050,4 LORONG 40 GEYLANG,34257.621573179997000,32927.928799200003000,103.889546430000000,1.314062370000000,1970,6746 2838,"金面大人, 善财童子   ",福建省,福建省,Geylang Lorong 3,,0,NA,NA
633,973.000000000000000,Xin Jia Po Fo Jiao Fu Li Xie Hui,新加坡佛教福利协会,新加坡佛教福利協會,Singapore Buddhist Welfare Services,105 Punggol Road 546636,546636,105 PUNGGOL ROAD,34987.152139639998000,40249.540973809999000,103.896103319999990,1.380276230000000,,6489 8161,释迦牟尼佛,众多方言,众多方言,,,0,NA,NA
210,320.000000000000000,Guangmingfang Chanxiu Zhongxin,光明坊禅修中心 ,光明坊禪修中心,Awareness Place Meditation Centre,Blk 231 Bain Street Bras Basah Complex #03-39  180231,180231,231 BAIN STREET,30259.311274060001000,31020.770356090001000,103.853619480000010,1.296815260000000,,6336 5067 ,释迦牟尼佛,众多方言,众多方言,,http://www.awarenessplace.com,0,NA,NA
738,1176.000000000000000,Zhongyi Miao Nv Huang Zhen,忠义庙  女皇镇,忠義廟  女皇鎮,Tiong Ghee Temple,"1085 Stirling Road, Queenstown 148953",148953,1085 STIRLING ROAD,24748.992935869999000,30370.138555820002000,103.804106920000000,1.290931090000000,1931,6474 6673,关圣帝君,福建省,福建省,Wu Wei Gang (a village at Stirling Road),,0,NA,NA
154,238.000000000000000,Fude Gong Younuoshi,福德宫 友诺士,福德宮 友諾士,Fude Gong Younuoshi,103 Eunos Road 5 409352,409352,103 EUNOS ROAD 5,34984.292602150002000,33542.621364179999000,103.896076070000010,1.319621280000000,,6747 2720,玄天上帝,福建省,福建省,,,1,"芽籠聯合宮

1.芽籠聯合宮
2. 乾坤廟
3. 福德宮
4. 龍山亭",NA
442,677.000000000000000,Qinglian Si ,清莲寺,清蓮寺,Cheng Lim See Temple,8/10 Jalan Soo Bee 488112,488112,8 JALAN SOO BEE,41205.309978049998000,35372.729718740004000,103.951975860000000,1.336170040000000,,,观世音菩萨,福建省,福建省,,,0,NA,NA
643,985.000000000000000,Xin Jia Po Shanyou Chan Zhong Xin,新加坡善友禅中心,新加坡友禪中心,Kalyanamitta Centre  Singapore,83 Pheng Geck Avenue 348270,348270,83 PHENG GECK AVENUE,32077.756708600002000,34962.617759549998000,103.869959530000000,1.332463740000000,,6383 5183,,NA,NA,,,0,NA,NA
406,629.000000000000000,Puji Fotang ,普济佛堂 ,普濟佛堂 ,Puat Jit Buddhist Temple ,61 Anchorvale Link 545073,545073,61 ANCHORVALE LINK,34319.185562420003000,41697.701970160000000,103.890101460000000,1.393373030000000,1955,"64817157
64899531
6*",释迦牟尼佛,福建省,福建省,Jalan Woodbridge,,0,NA,NA
524,810.000000000000000,Shunxing Gumiao Danbingni,顺兴古庙 淡宾尼,順興古廟,Soon Hin Ko Beo Tampines,25 Tampines Street 21 529394,529394,25 TAMPINES STREET 21,40970.458997380003000,37545.692151249998000,103.949866529999990,1.355821600000000,1850,6783 0655 ,洪仙大帝,广东省,广东省 潮州市 饶平县,,,1,"淡濱尼聯合宮

1. 淡濱尼聯合宮
2. 地萬大伯公
3. 福安殿
4. 慈靈宮
5. 九哩大伯公 aka 九哩福德正神
6. 濟陽堂
7. 吉星亭
8. 洛陽天宮壇
9 後池廳aka普庵古佛
10. 順興古廟
11. 新芭大伯公
12. 洛陽大伯公
13. 漢陽大伯公",NA
